# Rayleigh ZZ (syntest)
#
# Periods:                        8.0 
# lat1    lon1   lat2    lon2    ttime
43.0049 12.9046 45.5311 14.8101    nan
43.0049 12.9046 45.5464 14.0143    nan
43.0049 12.9046 45.6198 12.6210  77.92
43.0049 12.9046 45.6225  8.3610 133.59
43.0049 12.9046 45.6335 11.9713  80.64
43.0049 12.9046 45.6378 11.2099  87.63
43.0049 12.9046 45.6468 11.0721  88.77
43.0049 12.9046 45.6830 10.8187  91.49
43.0049 12.9046 45.7090 13.7640  82.47
43.0049 12.9046 45.7636 10.1171 104.46
43.0049 12.9046 45.7753 10.6286  97.13
43.0049 12.9046 45.8033 14.8393    nan
43.0049 12.9046 45.8260 15.4569    nan
43.0049 12.9046 45.8672 15.6275    nan
43.0049 12.9046 45.8677  8.7700    nan
43.0049 12.9046 45.8806 11.8047  88.34
43.0049 12.9046 45.9348 14.4434    nan
43.0049 12.9046 45.9595 10.9436  98.99
43.0049 12.9046 45.9875 13.6336  89.07
43.0049 12.9046 46.0082  8.4818    nan
43.0049 12.9046 46.0090 12.4379  91.02
43.0049 12.9046 46.0322 13.8877  90.94
43.0049 12.9046 46.0438 14.5278    nan
43.0049 12.9046 46.0473  9.7610 117.26
43.0049 12.9046 46.0482 11.6497  94.02
43.0049 12.9046 46.0807 14.2613    nan
43.0049 12.9046 46.0835 10.9587    nan
43.0049 12.9046 46.1495 12.6154  93.71
43.0049 12.9046 46.1495 15.4695 106.53
43.0049 12.9046 46.1597 17.2897    nan
43.0049 12.9046 46.1733 13.6450    nan
43.0049 12.9046 46.1808  9.1126    nan
43.0049 12.9046 46.2281 13.7368  95.61
43.0049 12.9046 46.2340 13.2438    nan
43.0049 12.9046 46.2408 12.9877    nan
43.0049 12.9046 46.2445 13.5094  96.38
43.0049 12.9046 46.2538 13.2755  94.54
43.0049 12.9046 46.2601 12.7104    nan
43.0049 12.9046 46.2829 12.0472  98.69
43.0049 12.9046 46.2941 14.4433 102.85
43.0049 12.9046 46.3174 13.9999  97.92
43.0049 12.9046 46.4142 13.0011    nan
43.0049 12.9046 46.4245 17.7954    nan
43.0049 12.9046 46.4481 16.2504    nan
43.0049 12.9046 46.4569 12.8814    nan
43.0049 12.9046 46.4610 15.5018    nan
43.0049 12.9046 46.4630 11.3778 107.38
43.0049 12.9046 46.4722  9.3473 133.53
43.0049 12.9046 46.5068 10.9028    nan
43.0049 12.9046 46.5092 14.5489    nan
43.0049 12.9046 46.5480 13.5137 103.62
43.0049 12.9046 46.5491 13.1481 104.46
43.0049 12.9046 46.5584 12.9729    nan
43.0049 12.9046 46.6164 10.5495    nan
43.0049 12.9046 46.6365 15.1139    nan
43.0049 12.9046 46.6408 17.3149 140.61
43.0049 12.9046 46.6780 15.0327 117.88
43.0049 12.9046 46.7474 12.5123    nan
43.0049 12.9046 46.7566 15.8254    nan
43.0049 12.9046 46.8159 14.0074 114.77
43.0049 12.9046 46.8642 16.5276    nan
43.0049 12.9046 46.9091 13.0787 114.99
43.0049 12.9046 46.9281 11.4118 122.43
43.0049 12.9046 46.9463 18.4820 160.89
43.0049 12.9046 46.9480 12.0787    nan
43.0049 12.9046 46.9484 15.2994    nan
43.0049 12.9046 46.9520 17.1486    nan
43.0049 12.9046 47.0733 16.0792    nan
43.0049 12.9046 47.0784 13.3447 123.47
43.0049 12.9046 47.0984  8.9252 152.14
43.0049 12.9046 47.1029 13.9958    nan
43.0049 12.9046 47.1547 18.8341 168.23
43.0049 12.9046 47.2505 15.5232    nan
43.0049 12.9046 47.2834 16.7056    nan
43.0049 12.9046 47.2867  9.8803    nan
43.0049 12.9046 47.3357 11.5763 132.07
43.0049 12.9046 47.3448 11.1037 138.08
43.0049 12.9046 47.4070 10.2934    nan
43.0049 12.9046 47.4086 15.9587    nan
43.0049 12.9046 47.4301 13.7610 125.10
43.0049 12.9046 47.4313 17.9238    nan
43.0049 12.9046 47.4457 15.0856    nan
43.0049 12.9046 47.4642 11.9189 134.52
43.0049 12.9046 47.4797 13.1260 132.13
43.0049 12.9046 47.4871 10.7623 144.27
43.0049 12.9046 47.5207 14.4165    nan
43.0049 12.9046 47.5522 11.4363 140.90
43.0049 12.9046 47.6040 15.5860    nan
43.0049 12.9046 47.6386 18.3824    nan
43.0049 12.9046 47.6775 16.0904    nan
43.0049 12.9046 47.6837 11.0034 148.26
43.0049 12.9046 47.7437 15.0776 147.26
43.0049 12.9046 47.7528 11.8492 143.44
43.0049 12.9046 47.8294 17.6559    nan
43.0049 12.9046 47.8333 10.6235 153.16
43.0049 12.9046 47.8495 14.2659    nan
43.0049 12.9046 47.8693 12.3915    nan
43.0049 12.9046 47.9282 15.8588    nan
43.0049 12.9046 47.9480 14.7589    nan
43.0049 12.9046 48.0152 18.3525 184.20
43.0049 12.9046 48.0628  9.7104 169.60
43.0049 12.9046 48.0979 12.0838    nan
43.0049 12.9046 48.1002 14.1398    nan
43.0049 12.9046 48.1182  8.5502 184.97
43.0049 12.9046 48.1400  9.1994    nan
43.0049 12.9046 48.1651 10.7334 162.90
43.0049 12.9046 48.1961 17.1025    nan
43.0049 12.9046 48.2333 18.9990    nan
43.0049 12.9046 48.2928 12.9750 156.61
43.0049 12.9046 48.3477  9.8311 175.41
43.0049 12.9046 48.3483 15.1619    nan
43.0049 12.9046 48.3629 16.5942    nan
43.0049 12.9046 48.3636 10.4021    nan
43.0049 12.9046 48.3687 15.6522    nan
43.0049 12.9046 48.4272 13.4975 159.53
43.0049 12.9046 48.4438  9.4586    nan
43.0049 12.9046 48.4530  8.9261    nan
43.0049 12.9046 48.4608 14.0707    nan
43.0049 12.9046 48.4780 12.4605    nan
43.0049 12.9046 48.4940 18.8361    nan
43.0049 12.9046 48.5019 11.4534 168.05
43.0049 12.9046 48.5230 10.9333    nan
43.0049 12.9046 48.5300 12.9776 160.87
43.0049 12.9046 48.6044 17.6747    nan
43.0049 12.9046 48.6348 14.7326    nan
43.0049 12.9046 48.7026 11.9466 173.63
43.0049 12.9046 48.7156 17.1041    nan
43.0049 12.9046 48.7287 16.5904    nan
43.0049 12.9046 48.7404 16.0203 182.95
43.0049 12.9046 48.7534  9.7219    nan
43.0049 12.9046 48.7909 10.8171    nan
43.0049 12.9046 48.8045 18.4645    nan
43.0049 12.9046 48.8331 12.6421    nan
43.0049 12.9046 48.8640 14.2845    nan
43.0049 12.9046 48.8697 13.1943 171.07
43.0049 12.9046 48.9334 14.9936    nan
43.0049 12.9046 48.9434 15.7007    nan
43.0049 12.9046 48.9743  8.6837 203.89
43.0049 12.9046 48.9894  8.4921 206.11
43.0365 13.0873 43.0500  9.8424  77.03
43.0365 13.0873 43.1148 10.9026  51.30
43.0365 13.0873 43.1210 10.5732  59.05
43.0365 13.0873 43.2097 11.1562  44.90
43.0365 13.0873 43.2630 12.5246  14.42
43.0365 13.0873 43.2732 10.6579  57.16
43.0365 13.0873 43.4262  9.8920  75.96
43.0365 13.0873 43.4764 10.5787  59.70
43.0365 13.0873 43.5236 11.2458  44.18
43.0365 13.0873 43.6108 12.5806  20.66
43.0365 13.0873 43.6486 12.2386  26.29
43.0365 13.0873 43.7744 11.2551  47.68
43.0365 13.0873 44.0498  9.8537    nan
43.0365 13.0873 44.0543 11.3585  49.74
43.0365 13.0873 44.0775 11.7073  44.03
43.0365 13.0873 44.1594 10.3864  71.57
43.0365 13.0873 44.1678 11.1229    nan
43.0365 13.0873 44.1703 12.2445  39.21
43.0365 13.0873 44.3162  9.5174    nan
43.0365 13.0873 44.3242  8.3459 119.42
43.0365 13.0873 44.3509 10.9765  62.02
43.0365 13.0873 44.4818 16.5313    nan
43.0365 13.0873 44.5359 10.5961  72.75
43.0365 13.0873 44.5825 12.0057  51.50
43.0365 13.0873 44.6608 11.4363    nan
43.0365 13.0873 44.7488 17.1839  97.58
43.0365 13.0873 44.7637 10.3131    nan
43.0365 13.0873 44.8673  8.9136    nan
43.0365 13.0873 44.8873 10.8987  72.96
43.0365 13.0873 44.8939  9.9098    nan
43.0365 13.0873 44.9592 12.4323    nan
43.0365 13.0873 45.0125 16.9069    nan
43.0365 13.0873 45.0840 14.9106  72.37
43.0365 13.0873 45.1026 17.5139    nan
43.0365 13.0873 45.1286 16.2664    nan
43.0365 13.0873 45.1371  9.3837    nan
43.0365 13.0873 45.2380  8.2885    nan
43.0365 13.0873 45.2926 13.8167    nan
43.0365 13.0873 45.3082 11.1724  79.87
43.0365 13.0873 45.3135 10.6628    nan
43.0365 13.0873 45.3148 15.8050    nan
43.0365 13.0873 45.3443 12.3182    nan
43.0365 13.0873 45.3660  8.8338    nan
43.0365 13.0873 45.4056  9.9307  99.50
43.0365 13.0873 45.4356 17.8482 120.90
43.0365 13.0873 45.4803  9.2321    nan
43.0365 13.0873 45.5043 15.2518    nan
43.0365 13.0873 45.5090 16.0507  96.56
43.0365 13.0873 45.5278 14.3807    nan
43.0365 13.0873 45.5311 14.8101  84.61
43.0365 13.0873 45.5464 14.0143  76.65
43.0365 13.0873 45.6183 10.5243    nan
43.0365 13.0873 45.6198 12.6210  77.46
43.0365 13.0873 45.6225  8.3610    nan
43.0365 13.0873 45.6378 11.2099  84.59
43.0365 13.0873 45.6468 11.0721  89.84
43.0365 13.0873 45.6830 10.8187  93.36
43.0365 13.0873 45.7090 13.7640  80.27
43.0365 13.0873 45.7697  9.7160 111.82
43.0365 13.0873 45.7753 10.6286  98.82
43.0365 13.0873 45.8033 14.8393    nan
43.0365 13.0873 45.8193 13.1280  80.98
43.0365 13.0873 45.8260 15.4569    nan
43.0365 13.0873 45.8672 15.6275  97.30
43.0365 13.0873 45.8677  8.7700 130.56
43.0365 13.0873 45.8806 11.8047  88.53
43.0365 13.0873 45.8808 11.1884    nan
43.0365 13.0873 45.8934 14.0643    nan
43.0365 13.0873 45.9164 17.8160    nan
43.0365 13.0873 45.9348 14.4434    nan
43.0365 13.0873 45.9595 10.9436    nan
43.0365 13.0873 45.9875 13.6336  86.65
43.0365 13.0873 45.9922 12.1051  90.60
43.0365 13.0873 46.0082  8.4818 137.42
43.0365 13.0873 46.0090 12.4379    nan
43.0365 13.0873 46.0108 15.6245    nan
43.0365 13.0873 46.0322 13.8877  90.22
43.0365 13.0873 46.0438 14.5278    nan
43.0365 13.0873 46.0473  9.7610 117.66
43.0365 13.0873 46.0549 10.5140 105.81
43.0365 13.0873 46.0612 14.9977    nan
43.0365 13.0873 46.0807 14.2613  93.20
43.0365 13.0873 46.0835 10.9587 101.57
43.0365 13.0873 46.1016 14.7014  97.46
43.0365 13.0873 46.1495 12.6154  93.86
43.0365 13.0873 46.1495 15.4695    nan
43.0365 13.0873 46.1597 17.2897    nan
43.0365 13.0873 46.1733 13.6450    nan
43.0365 13.0873 46.1808  9.1126 131.08
43.0365 13.0873 46.2281 13.7368  95.12
43.0365 13.0873 46.2340 13.2438  93.61
43.0365 13.0873 46.2408 12.9877    nan
43.0365 13.0873 46.2445 13.5094  94.32
43.0365 13.0873 46.2538 13.2755    nan
43.0365 13.0873 46.2601 12.7104  96.59
43.0365 13.0873 46.2829 12.0472  99.28
43.0365 13.0873 46.2941 14.4433    nan
43.0365 13.0873 46.3116 12.4448  98.01
43.0365 13.0873 46.3174 13.9999 101.37
43.0365 13.0873 46.3195 13.0984  96.24
43.0365 13.0873 46.4075 13.3540  97.84
43.0365 13.0873 46.4142 13.0011  99.45
43.0365 13.0873 46.4245 17.7954 135.90
43.0365 13.0873 46.4428 13.5650 100.27
43.0365 13.0873 46.4481 16.2504    nan
43.0365 13.0873 46.4569 12.8814    nan
43.0365 13.0873 46.4610 15.5018    nan
43.0365 13.0873 46.4722  9.3473 135.28
43.0365 13.0873 46.5068 10.9028    nan
43.0365 13.0873 46.5092 14.5489 107.08
43.0365 13.0873 46.5256 18.2647 144.49
43.0365 13.0873 46.5480 13.5137 102.57
43.0365 13.0873 46.5491 13.1481 103.47
43.0365 13.0873 46.5584 12.9729    nan
43.0365 13.0873 46.5966 12.7804    nan
43.0365 13.0873 46.6164 10.5495 119.89
43.0365 13.0873 46.6246 11.8805 111.91
43.0365 13.0873 46.6299 13.6416 104.83
43.0365 13.0873 46.6365 15.1139    nan
43.0365 13.0873 46.6408 17.3149 136.37
43.0365 13.0873 46.6780 15.0327    nan
43.0365 13.0873 46.7444 18.9654    nan
43.0365 13.0873 46.7474 12.5123    nan
43.0365 13.0873 46.7566 15.8254    nan
43.0365 13.0873 46.8159 14.0074    nan
43.0365 13.0873 46.8642 16.5276 132.14
43.0365 13.0873 46.9091 13.0787    nan
43.0365 13.0873 46.9281 11.4118 123.22
43.0365 13.0873 46.9332 14.5516 118.49
43.0365 13.0873 46.9463 18.4820 156.41
43.0365 13.0873 46.9480 12.0787    nan
43.0365 13.0873 46.9484 15.2994    nan
43.0365 13.0873 46.9520 17.1486    nan
43.0365 13.0873 47.0211 10.7291    nan
43.0365 13.0873 47.0703 10.2643    nan
43.0365 13.0873 47.0733 16.0792 130.58
43.0365 13.0873 47.0784 13.3447 117.65
43.0365 13.0873 47.0984  8.9252 155.06
43.0365 13.0873 47.1029 13.9958    nan
43.0365 13.0873 47.1547 18.8341 164.61
43.0365 13.0873 47.1968 12.7209    nan
43.0365 13.0873 47.2205 11.2087 133.27
43.0365 13.0873 47.2505 15.5232    nan
43.0365 13.0873 47.2638 11.6363    nan
43.0365 13.0873 47.2834 16.7056    nan
43.0365 13.0873 47.2867  9.8803    nan
43.0365 13.0873 47.3448 11.1037    nan
43.0365 13.0873 47.3789 12.3084    nan
43.0365 13.0873 47.4070 10.2934    nan
43.0365 13.0873 47.4086 15.9587    nan
43.0365 13.0873 47.4301 13.7610 128.78
43.0365 13.0873 47.4313 17.9238    nan
43.0365 13.0873 47.4457 15.0856    nan
43.0365 13.0873 47.4642 11.9189    nan
43.0365 13.0873 47.4797 13.1260 129.23
43.0365 13.0873 47.4871 10.7623    nan
43.0365 13.0873 47.5207 14.4165    nan
43.0365 13.0873 47.5522 11.4363 140.43
43.0365 13.0873 47.6040 15.5860    nan
43.0365 13.0873 47.6775 16.0904    nan
43.0365 13.0873 47.6837 11.0034 147.66
43.0365 13.0873 47.7437 15.0776    nan
43.0365 13.0873 47.7528 11.8492 144.23
43.0365 13.0873 47.7589 17.0530    nan
43.0365 13.0873 47.8102  9.5221    nan
43.0365 13.0873 47.8277 13.5612 140.93
43.0365 13.0873 47.8294 17.6559    nan
43.0365 13.0873 47.8333 10.6235    nan
43.0365 13.0873 47.8495 14.2659 142.94
43.0365 13.0873 47.8693 12.3915    nan
43.0365 13.0873 47.9282 15.8618    nan
43.0365 13.0873 47.9480 14.7589    nan
43.0365 13.0873 47.9629 16.3971    nan
43.0365 13.0873 48.0152 18.3525 179.29
43.0365 13.0873 48.0194 10.1998 164.08
43.0365 13.0873 48.0635 15.4063    nan
43.0365 13.0873 48.0757  9.7032    nan
43.0365 13.0873 48.0979 12.0838 152.28
43.0365 13.0873 48.1002 14.1398 149.08
43.0365 13.0873 48.1182  8.5502    nan
43.0365 13.0873 48.1230 13.3063    nan
43.0365 13.0873 48.1400  9.1994    nan
43.0365 13.0873 48.1651 10.7334 167.60
43.0365 13.0873 48.2333 18.9990    nan
43.0365 13.0873 48.2443 17.7898    nan
43.0365 13.0873 48.2928 12.9750    nan
43.0365 13.0873 48.3014 14.6496    nan
43.0365 13.0873 48.3067 11.9233    nan
43.0365 13.0873 48.3477  9.8311    nan
43.0365 13.0873 48.3483 15.1619    nan
43.0365 13.0873 48.3629 16.5942    nan
43.0365 13.0873 48.3636 10.4021    nan
43.0365 13.0873 48.3687 15.6522    nan
43.0365 13.0873 48.3719 16.2054    nan
43.0365 13.0873 48.3730 17.2770    nan
43.0365 13.0873 48.4272 13.4975 158.01
43.0365 13.0873 48.4438  9.4586    nan
43.0365 13.0873 48.4470 18.3359    nan
43.0365 13.0873 48.4530  8.9261 188.96
43.0365 13.0873 48.4608 14.0707    nan
43.0365 13.0873 48.4940 18.8361 197.20
43.0365 13.0873 48.5019 11.4534 168.56
43.0365 13.0873 48.5086 12.4767 163.79
43.0365 13.0873 48.5230 10.9333    nan
43.0365 13.0873 48.5300 12.9776 161.66
43.0365 13.0873 48.6348 14.7326    nan
43.0365 13.0873 48.6539  8.4941    nan
43.0365 13.0873 48.7026 11.9466    nan
43.0365 13.0873 48.7156 17.1041    nan
43.0365 13.0873 48.7163 15.5288    nan
43.0365 13.0873 48.7287 16.5904    nan
43.0365 13.0873 48.7289 10.2971    nan
43.0365 13.0873 48.7404 16.0203    nan
43.0365 13.0873 48.7534  9.7219 193.07
43.0365 13.0873 48.7909 10.8171 182.92
43.0365 13.0873 48.8045 18.4645    nan
43.0365 13.0873 48.8331 12.6421    nan
43.0365 13.0873 48.8697 13.1943 171.04
43.0365 13.0873 48.9334 14.9936    nan
43.0365 13.0873 48.9434 15.7007    nan
43.0365 13.0873 48.9894  8.4921    nan
43.0426 12.6587 43.1148 10.9026  41.49
43.0426 12.6587 43.1979 12.3536   8.72
43.0426 12.6587 43.2097 11.1562  34.09
43.0426 12.6587 43.3292 11.9663  18.02
43.0426 12.6587 43.3342 12.2680  12.57
43.0426 12.6587 43.3756 13.1954  15.75
43.0426 12.6587 43.4262  9.8920  65.84
43.0426 12.6587 43.4363 12.7822  12.34
43.0426 12.6587 43.4731 11.2902  34.09
43.0426 12.6587 43.4764 10.5787  50.01
43.0426 12.6587 43.5236 11.2458  35.19
43.0426 12.6587 43.6108 12.5806  17.57
43.0426 12.6587 43.6486 12.2386  20.93
43.0426 12.6587 43.6931 12.7771  19.96
43.0426 12.6587 43.7219 10.5250  54.47
43.0426 12.6587 43.7956 10.9795  45.39
43.0426 12.6587 44.0498  9.8537  73.54
43.0426 12.6587 44.0624 10.5970  56.63
43.0426 12.6587 44.0775 11.7073  38.00
43.0426 12.6587 44.1594 10.3864  62.91
43.0426 12.6587 44.1678 11.1229  49.52
43.0426 12.6587 44.2245 11.7666  40.59
43.0426 12.6587 44.6608 11.4363  54.71
43.0426 12.6587 44.7488 17.1839    nan
43.0426 12.6587 44.7637 10.3131    nan
43.0426 12.6587 44.8658 11.0031  65.92
43.0426 12.6587 44.8873 10.8987  67.68
43.0426 12.6587 44.9592 12.4323  57.07
43.0426 12.6587 45.1286 16.2664    nan
43.0426 12.6587 45.1371  9.3837    nan
43.0426 12.6587 45.2926 13.8167  71.91
43.0426 12.6587 45.3082 11.1724  74.57
43.0426 12.6587 45.3135 10.6628  80.57
43.0426 12.6587 45.3617 11.6739  72.73
43.0426 12.6587 45.5043 15.2518    nan
43.0426 12.6587 45.5090 16.0507    nan
43.0426 12.6587 45.5311 14.8101    nan
43.0426 12.6587 45.5464 14.0143  80.51
43.0426 12.6587 45.6183 10.5243  90.07
43.0426 12.6587 45.6198 12.6210  76.81
43.0426 12.6587 45.6378 11.2099  83.57
43.0426 12.6587 45.6468 11.0721  85.75
43.0426 12.6587 45.7090 13.7640  82.95
43.0426 12.6587 45.7636 10.1171  99.89
43.0426 12.6587 45.7753 10.6286  94.14
43.0426 12.6587 45.8033 14.8393  94.77
43.0426 12.6587 45.8193 13.1280  82.74
43.0426 12.6587 45.8672 15.6275    nan
43.0426 12.6587 45.8806 11.8047    nan
43.0426 12.6587 45.8808 11.1884    nan
43.0426 12.6587 45.9595 10.9436  95.45
43.0426 12.6587 45.9875 13.6336  89.21
43.0426 12.6587 46.0090 12.4379  87.78
43.0426 12.6587 46.0322 13.8877  91.94
43.0426 12.6587 46.0473  9.7610    nan
43.0426 12.6587 46.0482 11.6497  91.11
43.0426 12.6587 46.0549 10.5140 101.15
43.0426 12.6587 46.1495 12.6154  91.60
43.0426 12.6587 46.1495 15.4695    nan
43.0426 12.6587 46.1597 17.2897 130.27
43.0426 12.6587 46.1733 13.6450  97.02
43.0426 12.6587 46.1808  9.1126 125.50
43.0426 12.6587 46.2281 13.7368  96.02
43.0426 12.6587 46.2340 13.2438  96.21
43.0426 12.6587 46.2408 12.9877    nan
43.0426 12.6587 46.2445 13.5094    nan
43.0426 12.6587 46.2538 13.2755    nan
43.0426 12.6587 46.2601 12.7104    nan
43.0426 12.6587 46.2829 12.0472  97.80
43.0426 12.6587 46.3116 12.4448  97.82
43.0426 12.6587 46.3174 13.9999    nan
43.0426 12.6587 46.4142 13.0011 101.20
43.0426 12.6587 46.4245 17.7954    nan
43.0426 12.6587 46.4428 13.5650    nan
43.0426 12.6587 46.4481 16.2504    nan
43.0426 12.6587 46.4569 12.8814    nan
43.0426 12.6587 46.4610 15.5018    nan
43.0426 12.6587 46.4630 11.3778 102.42
43.0426 12.6587 46.4722  9.3473 129.99
43.0426 12.6587 46.4952 11.3185 106.71
43.0426 12.6587 46.5068 10.9028    nan
43.0426 12.6587 46.5480 13.5137    nan
43.0426 12.6587 46.5491 13.1481 104.03
43.0426 12.6587 46.5584 12.9729 105.26
43.0426 12.6587 46.6246 11.8805    nan
43.0426 12.6587 46.6299 13.6416    nan
43.0426 12.6587 46.6365 15.1139    nan
43.0426 12.6587 46.6408 17.3149    nan
43.0426 12.6587 46.6780 15.0327    nan
43.0426 12.6587 46.7444 18.9654    nan
43.0426 12.6587 46.7474 12.5123    nan
43.0426 12.6587 46.8159 14.0074 115.74
43.0426 12.6587 46.8642 16.5276    nan
43.0426 12.6587 46.9091 13.0787 115.25
43.0426 12.6587 46.9281 11.4118    nan
43.0426 12.6587 46.9463 18.4820    nan
43.0426 12.6587 46.9480 12.0787 117.25
43.0426 12.6587 46.9484 15.2994    nan
43.0426 12.6587 46.9520 17.1486    nan
43.0426 12.6587 47.0211 10.7291 126.51
43.0426 12.6587 47.0733 16.0792    nan
43.0426 12.6587 47.0984  8.9252 148.94
43.0426 12.6587 47.1029 13.9958    nan
43.0426 12.6587 47.1547 18.8341    nan
43.0426 12.6587 47.1968 12.7209    nan
43.0426 12.6587 47.2205 11.2087    nan
43.0426 12.6587 47.2638 11.6363 128.04
43.0426 12.6587 47.3448 11.1037    nan
43.0426 12.6587 47.3789 12.3084 128.69
43.0426 12.6587 47.4086 15.9587    nan
43.0426 12.6587 47.4301 13.7610    nan
43.0426 12.6587 47.4313 17.9238    nan
43.0426 12.6587 47.4642 11.9189 133.79
43.0426 12.6587 47.4871 10.7623 141.46
43.0426 12.6587 47.5207 14.4165    nan
43.0426 12.6587 47.5522 11.4363 139.44
43.0426 12.6587 47.6386 18.3824    nan
43.0426 12.6587 47.6775 16.0904    nan
43.0426 12.6587 47.6837 11.0034    nan
43.0426 12.6587 47.7528 11.8492    nan
43.0426 12.6587 47.8277 13.5612 142.12
43.0426 12.6587 47.8294 17.6559    nan
43.0426 12.6587 47.8333 10.6235    nan
43.0426 12.6587 47.8495 14.2659    nan
43.0426 12.6587 47.8693 12.3915 145.71
43.0426 12.6587 47.9282 15.8588    nan
43.0426 12.6587 47.9480 14.7589    nan
43.0426 12.6587 47.9629 16.3971    nan
43.0426 12.6587 48.0152 18.3525    nan
43.0426 12.6587 48.0194 10.1998    nan
43.0426 12.6587 48.0979 12.0838 153.25
43.0426 12.6587 48.1002 14.1398    nan
43.0426 12.6587 48.1182  8.5502    nan
43.0426 12.6587 48.1400  9.1994    nan
43.0426 12.6587 48.1651 10.7334    nan
43.0426 12.6587 48.2131 14.1367 155.96
43.0426 12.6587 48.2333 18.9990    nan
43.0426 12.6587 48.3014 14.6496    nan
43.0426 12.6587 48.3067 11.9233    nan
43.0426 12.6587 48.3477  9.8311    nan
43.0426 12.6587 48.3629 16.5942    nan
43.0426 12.6587 48.3636 10.4021    nan
43.0426 12.6587 48.3687 15.6522    nan
43.0426 12.6587 48.3719 16.2054    nan
43.0426 12.6587 48.4272 13.4975    nan
43.0426 12.6587 48.4530  8.9261    nan
43.0426 12.6587 48.4608 14.0707    nan
43.0426 12.6587 48.4940 18.8361    nan
43.0426 12.6587 48.5086 12.4767 163.86
43.0426 12.6587 48.5230 10.9333    nan
43.0426 12.6587 48.6348 14.7326    nan
43.0426 12.6587 48.7026 11.9466    nan
43.0426 12.6587 48.7156 17.1041    nan
43.0426 12.6587 48.7289 10.2971    nan
43.0426 12.6587 48.8697 13.1943 171.33
43.0426 12.6587 48.9334 14.9936    nan
43.0426 12.6587 48.9434 15.7007 188.39
43.0500  9.8424 43.4764 10.5787  22.82
43.0500  9.8424 47.8294 17.6559    nan
43.0500  9.8424 47.8333 10.6235 158.60
43.0500  9.8424 48.1651 10.7334 167.44
43.0500  9.8424 48.3067 11.9233    nan
43.0500  9.8424 48.3636 10.4021 173.59
43.0500  9.8424 48.4470 18.3359    nan
43.0500  9.8424 48.5019 11.4534    nan
43.0500  9.8424 48.6044 17.6747    nan
43.0500  9.8424 48.7026 11.9466    nan
43.0500  9.8424 48.7156 17.1041    nan
43.0500  9.8424 48.7289 10.2971 182.52
43.0500  9.8424 48.7909 10.8171    nan
43.0500  9.8424 48.8331 12.6421    nan
43.0500  9.8424 48.8697 13.1943    nan
43.0627 13.3352 43.0500  9.8424  81.58
43.0627 13.3352 43.2630 12.5246  19.38
43.0627 13.3352 43.2732 10.6579  61.65
43.0627 13.3352 43.4764 10.5787  64.92
43.0627 13.3352 43.5236 11.2458  49.54
43.0627 13.3352 43.6486 12.2386  30.01
43.0627 13.3352 43.7219 10.5250  67.64
43.0627 13.3352 43.9377 12.4451  32.76
43.0627 13.3352 43.9410 12.8402  28.71
43.0627 13.3352 44.0543 11.3585  53.13
43.0627 13.3352 44.0775 11.7073    nan
43.0627 13.3352 44.1594 10.3864  75.85
